id	bolum	en	tr
4264	Menu	Select classes and groups for the new lesson:	Yeni ders için seçilen sınıflar ve gruplar:
4265	Menu	These teachers have to teach in too many classes at the same time	Bu öğretmenler aynı zamanda çok fazla sınıfda ders vermek zorundadır.
4266	Menu	Max different sections	57) Max Farklı Bölümler
4267	Menu	Remove all teachers from supervision	Tüm öğretmenlerin Gözetimlerini Kaldır
4268	Menu	This license has expired. Please contact aSc or your partner to get a new license.	Hata! Lisans Süreniz Bitmiştir. www.ascturkiye.com adresinden lisansınızı yenileyebilirsiniz. Bize 0850 212 15 12 numaralı telefondan ulaşabilirsiniz...
4269	Menu	Sum of covered lessons	Derslik Kullanım Oranı
4270	Menu	Daily attendance formular	Günlük Yoklama Fişi
4271	Menu	Change lesson's subject	Atanmış Dersleri Değiştir
4272	Menu	Clear teacher from lesson	Dersleri Öğretmen Olmadan Olarak Ayarla
4273	Menu	Remove lessons	Öğretmenlerin Derslerini Temizle
4274	Menu	Count per week	Seçili Haftayı Hesapla
4275	Menu	Use local export(might not work on some computers due to security settings)	Yerel dışa aktarımı kullanın (Bazı bilgisayarlarda guvenlik ayarlarından dolayı calısmayabilir)
4276	Menu	How to download HTML from TimeTables Online	TimeTables onlinedan html'i nasıl indirebiliriz.
4277	Menu	Use Timetables Online to publish the timetable	Programı yayınlamak için Timetable Onlinenı kullanın.
4278	Menu	Please check these topics	Lütfen bu konuyu kontrol ediniz.
4279	Menu	List of teachers	Öğretmen Bilgileri Raporu
4280	Menu	List of classes	Sınıf Bilgileri Raporu
4281	Menu	Cards	Kartlar
4282	Menu	Do you really want to delete this period?	Bu saati gerçekten silmek istiyormusunuz?
4283	Menu	There was some problem publishing your timetable.	Ders programı yayınlamakta bazı sorunlar vardı.
4284	Menu	Your timetable was successfully published	Ders programınız başarıyla yayınlandı.
4285	Menu	Do you want to quit aSc TimeTables?	Programda çıkmak istiyormusunuz?
4286	Menu	Select existing	Varolanı seç
4287	Menu	Overwrite older file:	Eski dosyanın üzerine kaydet:
4288	Menu	Save under this name:	Bu ad ile kaydet:
4289	Menu	TimeTable saved to server	Ders programı online hesaba kaydedildi.
4290	Menu	Do you want to publish timetable: %s for dates: %s - %s?	Ders programını yayınlamak istiyormusunuz: %s Tarih: %s - %s?
4291	Menu	Allow strict generation option	Planlama penceresinde Sıkı Planlama seçimini göster.
4292	Menu	Input individual students	Bireysel öğrencileri girme (beta 2018)
4293	Menu	Student must have one of the selected teachers on these seminars	55) Öğrenci, bu ders/kurslarda seçilen öğretmenlerden birine sahip olmalıdır.
4294	Menu	Student cannot have one of the selected teachers on these seminars	56) Öğrenci, bu ders/kurslarda seçilen öğretmenlerden birine sahip olamaz.
4295	Menu	Split students among other teachers	Öğrencileri Diğer Öğretmenlere Paylaştır.
4296	Menu	Seminar count per week	Haftalık Seçmeli Ders Sayısı
4297	Menu	Seminar teacher	Ders Öğretmeni
4298	Menu	Seminar type	Seçmeli Ders Türü
4299	Menu	Seminar name	Seçmeli Ders Adı
4300	Menu	Name prefix	İsim Ön Ek
4301	Menu	Name suffix	İsim Son Ek
4302	Menu	M	E
4303	Menu	F	K
4304	Menu	Max gaps per week (count empty starting periods in each day as gaps)	16.1) Haftalık Boş Ders Sayısı (İlk dersden önce boş ders var ise onlarda boşluk olarak sayılsın.)
4305	Menu	Max gaps per day (count empty starting periods as gaps)	15.1) Günlük Boş Ders Sayısı (Boş dersler 1. saatten itibaren sayılsın)
4306	Menu	Max gaps per week (count empty ending periods in each day as gaps)	16.2) Haftalık Boş Ders Sayısı (Son dersden önce boş ders var ise onlarda boşluk olarak sayılsın.)
4307	Menu	Max gaps per day (count empty ending periods as gaps)	15.2) Günlük Boş Ders Sayısı (Boş dersler son saatte kadar sayılsın)
4308	Menu	In order to generate the timetable your school needs to have a valid yearly maitenance license. It costs just {price} per year and you will be able to: 1. generate the timetables 2. print timetables without watermarks 3. use online substitutions to track daily changes 4. access support 5. publish any number of timetables. Your teachers or students can see them online on EduPage or via the mobile application.	Ders programını oluşturmak için okulunuzun bir yıl geçerli olan lisansa sahip olması gerekir. Onun her yıl ücreti vardır ve şunları yapabileceksiniz: 1. Ders programı oluşturmak 2. Demo fligran olmadan yazdırma 3. Günlük değişiklikleri takip için online substitution kullanmak 4. Erişim desteği 5. Herhangi bir sayıda ders programı yayınlamak. Öğretmenleriniz veya öğrencileriniz onları çevrimiçi olarak EduPage'de veya mobil uygulamada görebilirler.
4311	Menu	Show full teacher name in main view row header	Ana ekranda satır başlıklarında öğretmenlerin tam adı gösterilsin.
4312	Menu	This function will only randomly assign the students to sections. Do this only for some initial testing. The best way to assign students to seminar groups is during the generation. The PRO version generator can move students between groups and also can move lessons to better accommodate students' requests. Do you want to continue?	Bu işlem öğrencileri sadece rasgele bölümlere atayacaktır. Bunu yalnızca bazı başlangıç testleri için yapın. n Öğrencileri seminer gruplarına atamanın en iyi yolu, otomatil planlamadır. PRO versiyon, öğrencileri gruplar arasında taşıyabilir ve ayrıca öğrencilerin isteklerini daha iyi karşılamak için dersleri de taşıyabilir. Devam etmek istiyor musunuz?
4313	Menu	There are already some cards placed in the timetable. This function will not move them to different positions, so if they are placed on unfortunate positions, it may not be possible to add all students to groups(if for example student has two subjects that are always placed on the same position. The better aproach is to let the software generate the timetable and move also the lessons.	Ders programında zaten bazı kartlar var. Bu fonksiyon onları farklı pozisyonlara taşımaz, bu yüzden eğer talihsiz pozisyonlara yerleştirilirlerse, bütün öğrencileri gruplara eklemek mümkün olmayabilir (örneğin, öğrenci her zaman aynı pozisyonda yerleştirilmiş iki ders varsa). Daha iyi bir yaklaşım, yazılımın ders programını oluşturmasına ve dersleri hareket ettirmesine izin vermektir.
4314	Menu	Improving your timetable can be done in three ways:	Ders programınızı 3 şekilde iyileştirebilirsiniz.
4315	Menu	Real generation In most cases even the smallest constraint added to your timetable can have vast implication on how your timetable HAS to be structured. Thus generating again from the start is in most cases the best solution.	Tekrar Planla Çoğu durumda, ders programına eklenen basit gördüğünüz bazı ilişki veya kısıtlamaların süreç üzerinde çok büyük etkileri olabilir. Bundan dolayı en baştan tekrar otomarik planlama yapmak çoğu durumda en iyi çözümdür.
4316	Menu	Add unplaced cards only The software can try to add unplaced cards into the timetable. If there are any constraints relaxed in the currently placed cards - the software will not try to fix them, it will just concentrate in getting the unplaced cards into your timetable.	Yalnızca yerleştirilmemiş kartlar Yazılım, yerleştirilmemiş kartları yerleştirmeyi deneyebilir. Şu anda yerleştirilmiş kartlarda gözardı edilen herhangi bir kısıtlama varsa - yazılım bunları düzeltmeyi denemez, yerleştirilmemiş kartları ders programına yerleştirmeye yoğunlaşır.
4317	Menu	Safe but limited generation Using this option the software will only try to remodel your timetable while - at each step - have a complete timetable. This aproach will never end in failed generation, but since the algorithm's hands are tied - in most cases it will not have enough options to find the proper solutions. Use this only if you really cannot afford a new generation and you want to try to add few constraints into the previously generated timetable.	Güvenli ancak sınırlı planlama Bu seçenek ile yazılım yalnızca ders programınızı yeniden şekillendirmeye çalışır. Bu yaklaşım, başarısız üretimde asla bitmeyecek, ancak algoritmanın elleri bağlı olduğundan - çoğu durumda uygun çözümleri bulmak için yeterli seçeneğe sahip olmayacaktır. Bunu yalnızca yeni bir otomatik planlama gerçekten çözüm olmuyorsa ve önceden oluşturulan ders programına birkaç basit değişiklik eklemeye çalışıyorsanız kullanın.
4318	Menu	Student cannot have the same teacher on the selected seminars	58) Seçilen seçmeli derslerde öğrenci aynı öğretmene sahip olamaz.
4319	Menu	Lessons cannot be faster with curriculum per week	59) Haftalık müfredatla dersler daha hızlı olamaz
4320	Menu	Lessons cannot be faster with curriculum per week(at the end of each day)	60) Her hafta, müfredatla dersler daha hızlı olamaz.(Her günün sonunda)
4321	Menu	Default icons	Standart ikonlar
4322	Menu	Classic icons	Klasik ikonlar
4323	Menu	Line icons	Çizgi simgeleri
4324	Menu	Color icons	Renkli simgeler
4325	Menu	Check internet connection	İnternet bağlantısını kontrol et
4326	Menu	The software is registered to:	Yazılımın kayıtlı olduğu ülke:
4327	Menu	You can use all the features of aSc Timetables and aSc Substitution programs. You can also use the timetables online feature to share your timetable on the internet.	aSc k12 Bilişm Ders Programı ve aSc Substitution programlarının tüm özelliklerini kullanabilirsiniz. Ders programınızız internette paylaşmak için çevrimiçi özelliğini de kullanabilirsiniz
4328	Menu	If you want to input a different registration name please use this button:	Farklı bir kayıt adı girmek istiyorsanız lütfen bu düğmeyi kullanın:
4329	Menu	If you need help with any feature, please do not hesitate to contact us	Herhangi bir özellikle ilgili yardıma ihtiyacınız varsa, lütfen bizimle iletişime geçmekten çekinmeyin.
4330	Menu	Your teachers and students can also use Android or iOS mobile application to view the latest timetable and substitution data.	Öğretmenleriniz ve öğrencileriniz, en son ders programını ve yer değiştirme verilerini görüntülemek için Android veya iOS mobil uygulaması kullanabilirler.
4331	Menu	Apply to lessons	Derslere uygula
4332	Menu	Apply to section numbers for each subject	Her bir konuda bölüm numaralarına başvurun
4333	Menu	Apply to section numbers	Bölüm numaralarına uygula
4334	Menu	(include seminars without students)	(Öğrenci olmayan dersler dahil)
4335	Menu	Stop improving	Geliştirmeyi durdur
4336	Menu	Start improving	Geliştirmeye başla
4337	Menu	You need to restart the application, so that the changes can be applied.	Değişikliklerin uygulanabilmesi için uygulamayı yeniden başlatmanız gerekir.
4338	Menu	Background colors	Zemin rengi
4339	Menu	Add by typing, press Enter to separate:	Yazarak ekleyin, ayırmak için Enter tuşuna basın:
4340	Menu	Click to select:	Seçmek için tıkla:
4341	Menu	Setup wizard and first steps guide	Kurulum sihirbazı ve ilk adımlar kılavuzu
4342	Menu	Print double lessons as singles	Çift dersleri tekli yazıdır.
4343	Menu	Number:	Numara:
4344	Menu	Merge 2 singles into double	İki tekliyi bir çiftliye birleştir.
4345	Menu	Split one double into 2 singles	Bir çiftin 2 tekliye'a bölünmesi
4346	Menu	Test type	Test Tipi
4347	Menu	Status	Durum
4348	Menu	Objects	Nesneler
4349	Menu	Use lesson names	Ders adlarını kullan.
4350	Menu	1. Doubleclick on any existing object in printpreview to change it 2.Use the right mouse button to add/remove objects in the print design.	1. Baskı önizlemesinde var olan herhangi bir nesneyi değiştirmek için çift tıklayın. 2.Baskı tasarımında nesneleri eklemek / kaldırmak için farenin sağ tuşunu kullanın.
4351	Menu	%1 : contains lessons of different length	% 1: Farklı uzunlukta dersler içeriyor
4352	Menu	In between	Arasında
4353	Menu	Load	Yükle
4354	Menu	Save also the design of cards	Ayrıca kartların tasarımını da kaydedin
4355	Menu	Substitution online	Online Geçici Değişiklik
4356	Menu	Manage your daily substitutions, absent and cover teachers online.	Günlük geçici değişikliklerini yönetin, öğretmenleri çevrimiçi olarak kapsayın.
4357	Menu	# of Exceptions - Number of days that can have more lessons then the maximum allowed	İstisnaların Sayısı - Daha fazla derse sahip olabilecek gün sayısı, ardından izin verilen maksimum süre.
4358	Menu	Optimal classrooms	En Uygun Derslik
4359	Menu	Optimal	En Uygun
4360	Menu	Normal classrooms	Normal Derslik
4361	Menu	Normal	Normal
4362	Menu	Bad classrooms	Uygunsuz Derslik
4363	Menu	Bad	Uygunsuz
4364	Menu	Emergency classrooms	Acil Durum Dersliği
4365	Menu	Emergency	Acil Durum
4366	Menu	This number specifies maxium periods on any day. Only the marked positions are considered.	Bu sayı, herhangi bir günde azami saati belirtir. Sadece tablodaki işaretli saatlerde dikkate alınır.
4367	Menu	Emergency classroom was used	Acil durum dersliği kullanıldı.
4368	Menu	Min periods per week in optimal classrooms	07) En Uygun Dersliklerde Bir Haftada Seçilen Değerden Az Ders Olamaz.
4369	Menu	Max periods per week in emergency classrooms	08) Acil Durum Dersliklerinde Bir Haftada Seçilen Değerden Fazla Ders Olamaz
4370	Menu	Add or optimize classrooms	Derslikleri ekle veya optimize et
4371	Menu	Add only Add classrooms only to lessons that are currently without classroom.	Yalnızca Ekle Bu seçim ile sadece derslik olmayan derslere derslik belirlenecek.
4372	Menu	Add and optimize The generator will add classrooms, and may also change the classrooms of already assigned lessons.	Ekleme ve optimize et. Bu seçim ile derslere derslik eklenecek ve önceden belirlenmiş derslerin derslikleri de değiştirilecektir.
